,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,weight
10,17966.5,628.8010774850845,183.49813842773438,93.0091323852539,92.44514465332031,267.2481994628906,94.3896484375,59.0,43.0,249.0,101.0,17966.5,3310771.6666666665,1664111.6666666665,686286586.25,311676868.2916666,163977783.25,154638435063.2,65619329552.78333,31158116798.649998,17011098103.6,76195081.01510298,5023165.223765612,9842718.594329149,91516314.515625,202101875.98922348,10635961.991040468,-345854.29625320435,0.23604780792223692,0.015561465702307748,0.030492154050289863,0.0021151434064784437,0.004671019071277673,0.00024582048562569287,-7.99345382508066e-06,58.9
11,17882.0,619.9310202598572,180.09165954589844,98.68252563476562,91.91095733642578,267.9363098144531,99.4320297241211,67.0,40.0,234.0,113.0,17882.0,3250423.833333333,1773901.6666666665,662502536.1666666,332666468.5833333,187239838.66666666,146692917364.85,69384577098.48334,36003750475.61667,20785470417.7,71670688.7054565,10223103.449508548,11268072.477047086,214097174.76101685,-52465250.40229988,-59239941.94285607,-24392403.65706253,0.22413485404860242,0.03197058436254311,0.03523850301524651,0.005006920664633395,-0.001226963161506752,-0.0013853974944622943,-0.000570445780365633,58.9
12,12795.0,544.0731556415558,174.18653869628906,60.29253005981445,82.04106903076172,221.74697875976562,73.71235656738281,75.0,8.0,199.0,114.0,12795.0,2224130.5,755524.5,423817055.3333333,121916103.25,52399526.666666664,86759099202.65001,21847658631.2,7927216591.633333,4052378318.8500004,37200683.23249316,-9415282.756037518,7787000.672118008,154739094.52124023,95213634.36258078,-69378316.66435456,38649068.074444294,0.2272324420426243,-0.057511247301702595,0.0475652333548376,0.00835601720717335,0.005141601542601943,-0.003746476671882633,0.002087076177293649,39.7
13,12958.5,550.457931637764,176.03172302246094,63.75348663330078,76.75276947021484,241.37582397460938,74.1051025390625,69.0,11.0,210.0,112.0,12958.5,2275659.5,815938.1666666666,441098198.75,133052593.45833333,58881911.416666664,92094338918.45001,24275396793.716667,8998446398.483334,4678776910.650001,41466593.2447139,-10235398.237278298,7505973.47451587,68487151.79000854,96341105.31502104,-52931226.07504797,26014683.32166195,0.2469385482149299,-0.06095302708373225,0.044698974468393424,0.0035827975842125256,0.0050399333358374255,-0.00276901380703578,0.0013609172249517004,39.7
14,12355.0,502.27416610717773,232.21795654296875,62.958709716796875,83.4621353149414,204.59085083007812,67.84453582763672,143.0,8.0,179.0,118.0,12355.0,2862293.6666666665,773733.6666666666,691207404.8333333,169719997.5,57598605.166666664,173213294858.1,38984931882.433334,12062125639.366667,4790900792.3,28097325.170030117,-9531558.45198524,9143422.088281848,62006393.79772949,114336901.64134145,-87963185.98173809,38563522.61281109,0.18406850207878078,-0.062442231640065585,0.05989950991702437,0.0036545137462417766,0.0067387531052689065,-0.0051843471720371985,0.002272845022269046,39.7
15,13314.0,515.4213538169861,340.2207946777344,50.97780990600586,80.76448822021484,220.3166046142578,85.84001922607422,242.0,10.0,198.0,84.0,13314.0,4530402.0,676896.0,1579498711.0,227944149.16666666,40090688.0,563266880695.8,78752461476.76666,13389399538.766666,2613296974.8,37922754.743127584,-2385653.4615442753,5676673.067147359,-2968123.440673828,72844453.02610564,-9823423.946646214,-2165014.7874684334,0.21393545846032622,-0.01345830149945607,0.03202408852879126,-0.0001451144222928529,0.003561435677932042,-0.00048027668641426795,-0.00010584966441545333,39.7
16,13235.0,545.5878744125366,173.50936889648438,147.85870361328125,78.41893005371094,234.58819580078125,105.43285369873047,69.0,94.0,205.0,108.0,13235.0,2287088.833333333,1961620.0,435153431.6666666,348577226.0,298449783.8333333,89069086821.75,67743578549.583336,54384088916.916664,46505568543.0,39930512.77297366,9597309.32124418,7709094.418901861,71443142.40002441,-69453001.85554028,-34778913.641842365,-14242001.09942627,0.2279591327158325,0.054790037927015374,0.04401041598811557,0.00354528117386577,-0.0034465228106599515,-0.001725862324077797,-0.000706742406335619,39.7
17,12168.5,493.11983811855316,170.27149963378906,135.62985229492188,81.27606201171875,203.32167053222656,92.52485656738281,74.0,94.0,185.0,86.0,12168.5,2054742.3333333333,1653079.5,376715236.9166666,280237032.4583333,229647433.75,73588415401.40001,51532914882.933334,39095614852.46667,32576775295.050003,29756609.609101176,1102181.900294125,5078108.5808953345,-72025558.86282349,-15725878.353686333,18465452.229861975,-329471.14447021484,0.20095987615882646,0.007443534095358178,0.03429476963080087,-0.004409547453640327,-0.0009627694383159798,0.0011304915802955707,-2.0170876409491954e-05,39.7
18,13144.0,560.8183224201202,185.6429443359375,149.63314819335938,74.16175842285156,253.80653381347656,102.1898193359375,80.0,98.0,213.0,103.0,13144.0,2451228.333333333,1974491.0,501474360.3333333,376765501.4166666,303060012.0,110141093467.1,78473465123.3,59058932367.86667,47452213635.9,44344084.75998354,8542107.99672854,6452076.129564822,81513852.97273254,-44027687.47846413,-25206314.10814953,-11906772.816764832,0.2566732412335787,0.04944358550536922,0.03734602488302255,0.004115404666169477,-0.0022228338359877764,-0.001272595748017365,-0.0006011393968277443,39.7
19,13058.5,547.345233798027,193.17173767089844,155.22665405273438,78.80191040039062,230.53387451171875,101.1574478149414,86.0,100.0,211.0,102.0,13058.5,2512180.833333333,2034615.3333333333,524610726.0833333,398615419.375,323304253.25,116851339650.65001,84375651115.1,64397445161.299995,52323902464.3,41319954.60365647,7198208.852649808,6295442.541640639,29085409.607635498,-132326979.48955154,-42568665.56143856,-11158901.478240967,0.24231106640595276,0.042212187308259944,0.0369181285505903,0.0014925948913264407,-0.006790709714430595,-0.002184523910947675,-0.0005726486084921794,39.7
20,14335.5,583.7960251569748,210.1240997314453,128.02748107910156,77.72982025146484,263.1484680175781,120.03597259521484,100.0,51.0,214.0,150.0,14335.5,2994531.833333333,1835775.0,669548807.5833333,405580086.125,253071743.0833333,158324902360.75,94908672643.3,58443315700.5,36947291332.4,44023300.91480458,22106424.492165506,17986126.911940634,71366015.71456909,-67975954.04450035,-82458330.70969343,-67095568.813194275,0.21421847001502023,0.10757040780242198,0.08752093796937868,0.002900409631219805,-0.002762633023967101,-0.003351216039875944,-0.002726852999280329,45.5
21,14819.5,604.5411919355392,207.7412109375,119.53231048583984,74.59944152832031,282.5799865722656,116.72127532958984,92.0,48.0,225.0,144.0,14819.5,3048920.833333333,1760046.5,680541811.5833333,386177623.2916666,226296087.25,161916414570.45,90675701855.58333,52243353659.65,30965288699.75,53265705.91620374,24070774.78224212,17263145.37191707,-13741523.282775879,-53742929.80149746,-31704252.82273531,-11432074.211658478,0.24253844275840367,0.10960313265832973,0.07860548027287116,-0.0005139856574054013,-0.0020101916313411037,-0.001185860613434761,-0.00042760340744404295,45.5
22,14817.5,602.6833273172379,210.05186462402344,127.3448715209961,78.45523071289062,268.1562805175781,114.21080017089844,92.0,55.0,228.0,140.0,14817.5,3093068.6666666665,1890879.6666666665,698407108.4166666,415487895.0416666,256058748.41666666,167891402401.90002,97702572271.35,58668974769.71667,36387155540.8,52746654.44567883,20777542.4583174,14761234.408673108,81772444.36956787,-96417535.08514881,-84725697.2275548,-56219984.741493225,0.24023984948043314,0.09463337012018602,0.06723150064687253,0.003059635140579144,-0.0036076025461742323,-0.003170135398862671,-0.0021035526361483153,45.5
23,15434.5,564.1147857904434,344.1412658691406,125.41661834716797,91.49754333496094,229.82412719726562,118.50186920166016,249.0,53.0,194.0,141.0,15434.5,5299385.0,1935457.3333333333,1859409986.5833333,681887344.0416666,260138555.91666666,665912177873.4,244954543078.88333,93531597332.21666,36907891559.9,39883511.59386182,17354410.651750207,17435838.682303548,102105767.0415039,-129139657.15588951,-138544484.47066402,-85838033.71291351,0.16742035525505963,0.07284919207077474,0.07319100524765304,0.003449998128273427,-0.004363432040940366,-0.004681206810895505,-0.002900336231976473,53.0
24,15681.5,606.457931637764,249.70449829101562,73.92974090576172,82.27279663085938,269.3402099609375,71.25581359863281,136.0,11.0,225.0,129.0,15681.5,3884060.833333333,1167258.0,1020326659.25,271542563.875,99554175.41666666,281640823278.05,67388656864.166664,21968347803.933334,9317389047.5,58305898.67007923,-17568878.282637954,12668913.256541654,39055006.37414551,143350511.04692936,-74163823.00287962,21008701.96442604,0.23710313087857543,-0.07144450461880528,0.05151861246410377,0.001268258282039168,0.004655113127575137,-0.002408369412361848,0.0006822290593431974,53.0
25,15683.0,617.1858534812927,260.9941101074219,68.95842742919922,80.77518463134766,276.3931579589844,74.8173828125,134.0,10.0,240.0,122.0,15683.0,4045176.6666666665,1088462.8333333333,1107995494.1666665,265135053.25,86054418.0,319031409846.0,68985751642.01666,19993668578.916668,7433830614.55,64607477.55349028,-15616362.673859417,10510750.363194078,-87052256.78265381,142416623.95789337,-35003424.68468952,2334224.9119110107,0.26267848356499457,-0.063492379230781,0.04273418605838887,-0.0028262278931856883,0.00462368064837279,-0.001136416893221848,7.578265973601209e-05,53.0
26,15801.0,616.0142805576324,260.39959716796875,68.2783203125,81.76175689697266,273.6518859863281,73.9321060180664,134.0,9.0,239.0,124.0,15801.0,4062277.1666666665,1084758.8333333333,1108989295.3333333,262207990.91666666,85733892.66666666,318260237472.05,67788173652.833336,19672841621.766666,7448800128.75,64618953.024532676,-16672525.505709857,11263813.14671892,-75443011.54504395,227317071.6095972,-79294063.10534,16508564.79471302,0.25881579148656425,-0.06677782110152711,0.04511451483310238,-0.0024038512142200916,0.007243035602779866,-0.002526557807974169,0.0005260147058565945,53.0
27,16192.0,629.2447285652161,249.04078674316406,75.09237670898438,79.77731323242188,286.200439453125,76.21034240722656,124.0,16.0,241.0,116.0,16192.0,3989419.833333333,1229422.6666666665,1054140668.5,287136025.25,103655273.0,294718398614.05,72273046031.31667,23171084745.183334,9413241369.2,71218817.79635882,-15771779.2182284,10307935.221234098,-97141065.04162598,6251684.185818672,27307805.54175043,-22391076.498806,0.27164003012957805,-0.0601561036057475,0.03931612347281797,-0.002911733497912026,0.00018738973321339247,0.0008185318136702557,-0.0006711563999009751,53.0
28,17803.0,633.7888848781586,177.0565948486328,89.582275390625,89.04965209960938,282.9252624511719,96.41680908203125,54.0,34.0,246.0,106.0,17803.0,3168899.6666666665,1609418.0,643768405.5,293996067.9166666,155119324.8333333,143103781290.9,60683378159.23333,28922809921.8,15751550594.2,79710376.10045445,7522767.701684117,9625514.872989535,137660181.60995483,-192331090.19396496,-48269798.2318151,-11791950.670402527,0.2514944900437677,0.023735111028311752,0.030369496078408338,0.0032551826236676415,-0.004547958715936886,-0.0011414121833526988,-0.00027883845911376095,61.2
29,18732.0,659.5289993286133,175.98419189453125,97.27544403076172,95.37007904052734,280.25653076171875,93.18049621582031,46.0,42.0,260.0,106.0,18732.0,3324266.333333333,1842266.1666666665,680141499.0,331669995.0,191538019.5,153129087282.7,68133734432.95,34843458416.316666,20869356612.350002,90202002.15324354,4733021.11098361,10353702.35048613,412749201.1741028,-437123864.1911392,-78726032.48548579,-4685883.6603393555,0.25706791739015583,0.01348870148023036,0.02950715767921924,0.00859460394960591,-0.009102153266335343,-0.0016392983143561628,-9.757333048734028e-05,61.2
30,17856.0,621.64674949646,188.55599975585938,97.72589111328125,93.53227996826172,267.7093200683594,91.65397644042969,68.0,49.0,241.0,97.0,17856.0,3383532.0,1759942.5,717002844.3333333,335051336.0,183044695.16666666,164688298588.0,70960473291.75,34968952270.25,19929196531.25,75857638.51881707,1559973.6058467627,9579327.597992241,74971827.32839966,-300739723.04576397,-23683886.9116199,-590092.0486221313,0.23792000718140918,0.0048927034739395985,0.030044616935208622,0.0017596960254835615,-0.007058791471502398,-0.0005558947027371235,-1.3850304436110139e-05,61.2
31,14110.5,549.5706294775009,187.4111328125,92.62403106689453,84.02679443359375,230.94508361816406,63.967735290527344,90.0,26.0,196.0,135.0,14110.5,2646959.0,1306809.0,533263026.9166666,230564513.9583333,134263673.91666666,113882542189.6,43919903712.85,22463299498.616665,14903538453.800001,36725558.529224694,-14577036.222808361,13236795.883925095,70312727.69369507,2020682.811024189,-22908345.76886797,17254804.608423233,0.18445209962618273,-0.07321236341400536,0.06648107995880602,0.0029728838276390657,8.543624243752284e-05,-0.0009685849616148268,0.0007295482802618281,44.6
32,14372.5,571.9137753248215,197.60716247558594,89.56668853759766,79.71809387207031,250.33700561523438,65.44847106933594,88.0,23.0,212.0,134.0,14372.5,2826293.333333333,1294217.3333333333,599627594.5833333,237387891.29166666,129982626.91666666,135155212465.1,47283386005.71667,22470793057.45,14121911915.900002,43848571.724092245,-17114653.226297736,13440723.566487908,-4385721.266876221,19071111.082589626,-7472392.8753557205,-3411000.2475566864,0.21227107390347294,-0.08285209020470023,0.06506658514330822,-0.00017709660409199346,0.000770096593802327,-0.0003017372336590066,-0.0001377371072260364,44.6
33,14854.5,563.0020879507065,332.3277587890625,93.71773529052734,88.90428924560547,231.46282958984375,100.82484436035156,222.0,44.0,208.0,109.0,14854.5,4904656.333333333,1376681.8333333333,1666161887.9166665,462015436.0416666,136175159.41666666,580738794141.4,159378565281.2,46414434586.8,14249959899.35,46743277.52205396,7462857.843593538,8587366.476478338,-261635372.06054688,34238076.51869106,68861210.94223642,37834888.82239151,0.21183761808742782,0.033821206246524786,0.03891740922879693,-0.00972862275678327,0.0012731051147439737,0.0025605281830060134,0.0014068486133927745,44.6
34,14943.5,592.1147857904434,337.8869934082031,73.79673767089844,82.23834991455078,258.7652282714844,75.081298828125,224.0,19.0,225.0,122.0,14943.5,5047556.833333333,1089510.8333333333,1760814516.5833333,355077495.125,88900943.91666666,632542710778.85,119801398439.18333,28059277244.283333,7898635767.05,55870561.97229648,-12933201.952817142,9466149.1262431,38209213.37927246,159791886.4685521,-83449672.55609512,36656609.774336815,0.2501948603378947,-0.057916379253735786,0.04239051434192558,0.0013997074594557556,0.005853611620590718,-0.003056988585618736,0.0013428313645245467,44.6
35,15446.0,573.0437180995941,359.63055419921875,93.76473236083984,87.24958038330078,243.7235107421875,67.78862762451172,249.0,27.0,211.0,132.0,15446.0,5534230.833333333,1461017.8333333333,2029931828.1666665,507588410.25,151927886.16666666,760810034659.75,180651817699.26666,51469170379.5,16921837832.050001,47042347.61394358,-15887566.785037756,13732035.505134404,-215326875.89733887,27987745.515652657,39676966.040569305,-46623167.04829788,0.19717730469503672,-0.0665925013467567,0.0575576238477603,-0.007262032081431724,0.0009439040295114797,0.0013381302221552006,-0.0015723951477571872,44.6
36,17867.0,634.4163014888763,317.44317626953125,147.3843536376953,88.53894805908203,279.4277038574219,101.98429870605469,189.0,89.0,245.0,116.0,17867.0,5618407.666666666,2625729.6666666665,1843698981.8333333,839984795.0833333,397681808.1666666,627832629073.1,279785712598.0333,129267225993.86667,61933198227.100006,76949963.5953095,14305067.664398432,11805260.20598811,-326828327.98254395,-160474040.9432106,8760610.890666485,20187341.7793808,0.24104889440690305,0.0448112069689058,0.0369804583119088,-0.007659326777043699,-0.0037607606611211124,0.00020530772834883,0.0004730968346672897,51.7
37,16565.5,592.3157962560654,196.81089782714844,68.95968627929688,88.5748291015625,256.0379333496094,77.29139709472656,83.0,12.0,225.0,116.0,16565.5,3252931.1666666665,1137895.8333333333,698941959.25,212030886.79166666,88872336.25,160893223207.95,43575577870.28333,15873216604.483334,7580864048.35,60170948.7117511,-11415240.440842986,10709472.013039991,12236113.078033447,47935459.10421324,-10208790.092018127,4878519.440504074,0.21926926528875687,-0.041598336708115094,0.03902644233148312,0.00034644325451737814,0.0013572052132029932,-0.00028904329680581403,0.00013812639205081317,51.7
38,16528.0,602.7594473361969,188.05050659179688,70.03054809570312,86.91644287109375,265.0754699707031,76.9581298828125,73.0,11.0,229.0,117.0,16528.0,3113846.1666666665,1157125.8333333333,649826023.5,205365148.91666666,91772979.16666666,146152052041.15,40642115257.8,15565174964.3,7922802881.650001,63182875.528999686,-12635325.458694667,10762560.836114809,-81114815.4342041,-91280160.6317215,44506015.84616709,-9200951.136293411,0.2312910240243832,-0.04625363027172621,0.039398075761322135,-0.0023096672904404526,-0.0025991158353586914,0.0012672665095453189,-0.00026198834043671793,51.7
39,16806.5,602.3157962560654,280.1280517578125,65.51885986328125,94.51476287841797,246.90988159179688,71.68766021728516,170.0,8.0,223.0,126.0,16806.5,4705108.333333333,1090609.0,1376411509.5833333,288433990.125,85370813.25,418711668386.4,80104943879.01666,21527806537.716667,7511991089.8,59180412.781335354,-16890348.333830416,14598910.064863294,238710273.07543945,243881631.76987743,-180305980.29706764,77392411.81051731,0.2095190085660658,-0.05979764031581328,0.05168516100482493,0.006518953902435017,0.006660178863169505,-0.004923987387499144,0.0021135142551304753,51.7
40,17355.5,619.0020879507065,327.7525329589844,58.53046417236328,94.26066589355469,258.2529602050781,84.42222595214844,204.0,9.0,236.0,108.0,17355.5,5656579.5,1004062.3333333333,1913053288.5833333,321176500.2916666,68071723.41666666,668608167206.4501,106990391144.43333,21473270554.233334,5092641834.8,69436473.17494702,-6071830.868801177,9984018.123314261,-164491376.4473877,273030037.8024626,-10415992.908424854,-694946.8331432343,0.23052253893009794,-0.020157905547760525,0.03314599807959315,-0.004145246010244416,0.006880462060207377,-0.0002624870311070217,-1.7512927726885305e-05,51.7
41,16268.5,617.7716399431229,228.78408813476562,68.77693939208984,86.55472564697266,264.5281066894531,72.04254150390625,109.0,8.0,232.0,131.0,16268.5,3700042.5,1113884.0,903881251.4166666,235334977.875,89601754.91666666,234034846891.55002,53912391264.13333,17789847963.433334,8012917715.900001,62358400.39744246,-18002339.0300619,13335500.163247481,94624461.70339966,213523831.2583475,-123620792.13279629,51866500.282468796,0.23561337643997096,-0.06801957483925324,0.0503865108782904,0.0028030745143126255,0.006325248237339878,-0.0036620371268556483,0.0015364490584272828,50.0
42,16183.0,618.4995617866516,230.6185302734375,67.8980941772461,87.57303619384766,264.2096862792969,73.81008911132812,112.0,9.0,233.0,129.0,16183.0,3713708.5,1086149.1666666665,916176471.3333333,232599410.8333333,85255809.33333333,239768233732.65002,54069839603.833336,17202013781.966667,7437360216.25,63946920.386521816,-16652359.080645323,12357087.6963875,172806885.52001953,221956273.633893,-127364696.59881878,56540388.73911762,0.2441752077591851,-0.0635854426393009,0.0471843591110581,0.005186966674256578,0.006662233342246089,-0.003822975194228235,0.001697114737394764,50.0
43,16902.5,614.1736608743668,243.06884765625,55.33633041381836,87.09649658203125,270.58428955078125,84.5444107055664,117.0,11.0,246.0,97.0,16902.5,4109801.333333333,925310.6666666666,1071904193.25,218461799.7083333,59208851.58333333,296017527612.5,55742873138.316666,13638420780.916666,4184250623.7000003,72616099.80415225,-6525214.734158754,8553633.133570805,73805073.37365723,235716727.75674677,-43633092.220654964,6400134.9773340225,0.2541739453001899,-0.022839832728350738,0.029939788642928466,0.0019870502719520422,0.006346189585387844,-0.0011747315435107564,0.00017231051153971866,50.0
44,15108.5,541.0020879507065,236.92825317382812,69.6513442993164,98.49942016601562,207.3261260986328,68.81356811523438,144.0,12.0,190.0,124.0,15108.5,3586305.6666666665,1047174.5,887721030.25,237839203.04166666,85597261.75,228171013863.2,56559567166.299995,18708879302.066666,7784040762.150001,36439411.64024758,-10728678.835345149,13017294.615588903,153361673.0034485,124700529.27855062,-122132848.38166428,46804919.06237602,0.1596351991184191,-0.047000615681352845,0.05702667316525698,0.005465922445001286,0.004444418273083414,-0.004352904243723702,0.0016681616249306108,49.5
45,16231.0,593.1025931835175,283.8756103515625,63.74201202392578,87.95374298095703,252.197509765625,76.54955291748047,173.0,10.0,223.0,116.0,16231.0,4598711.833333333,1030213.5,1361644700.0,279594594.1666666,76129981.66666666,419163901309.85004,79627254012.16667,19932606891.033333,6214695589.75,58696605.24058747,-12294692.587676883,10740304.161753222,109675391.64501953,167870390.50692892,-76482567.26254082,19159421.255070686,0.22280371541857388,-0.04666885209520497,0.04076862132240476,0.0032677287531779967,0.005001622457316483,-0.0022787635440554553,0.0005708463018949905,49.5
46,15493.0,581.5289993286133,173.09954833984375,105.34159851074219,85.37857818603516,251.18836975097656,110.72348022460938,67.0,39.0,215.0,131.0,15493.0,2708273.0,1648465.5,523203137.8333333,304135448.8333333,188531887.0,109042846322.70001,61290513333.88333,36333209801.15,22818959657.15,49780131.151025176,15973401.129112065,13134061.873152405,179921003.21020508,36851408.99582863,-22500555.73088503,-35904288.81996536,0.20738865484737967,0.06654667428364026,0.05471772294636146,0.006022032039533108,0.0012334322381225547,-0.0007531031124831147,-0.0012017317254388118,49.5
47,15675.5,607.8549002408981,186.70640563964844,119.84877014160156,84.34033203125,266.1993408203125,112.5591812133789,71.0,46.0,230.0,141.0,15675.5,2930451.333333333,1898023.6666666665,604427569.75,375095458.2916666,244828777.75,134399460335.3,80709742248.98334,50588983042.51666,33204157712.2,56595282.61178362,20270031.05288285,15011940.058903873,244567639.21566772,-54412720.40038967,-89133478.21553946,-75600476.01315308,0.2303230633819814,0.08249195748296898,0.06109336082639371,0.00794960381882178,-0.0017686705047104553,-0.0028972591839195668,-0.002457372670997287,49.5
48,16122.5,587.4873691797256,171.30526733398438,95.60364532470703,91.7382583618164,238.4394073486328,75.322021484375,60.0,38.0,216.0,119.0,16122.5,2745270.5,1537071.1666666665,520409574.75,249852170.79166666,158044058.0833333,106694255012.95001,45687506136.35,24605877339.15,17273347176.55,52956628.980407834,-11873748.281093955,11504267.641526699,46675784.081207275,116828484.34439373,-41174799.79908776,12331768.660552979,0.20373026990245116,-0.045679681441883335,0.04425824673442459,0.0014141994308894724,0.003539710779878298,-0.001247528661576407,0.00037363229273820004,52.8
49,16859.0,617.5289993286133,157.43988037109375,99.63153076171875,91.34514617919922,259.326416015625,104.30648803710938,38.0,35.0,231.0,125.0,16859.0,2651229.6666666665,1694417.8333333333,480799428.5,280339972.6666666,182413342.66666666,95770491198.70001,52592840831.316666,31433123480.149998,20740720562.45,63869673.151910305,13877499.954027176,12115472.453841,72285310.0426178,-94744734.93514061,-42541297.24316549,-28113058.905838013,0.22471448739008504,0.04882560273962939,0.042626211276801364,0.0019587117178580284,-0.0025672937200297047,-0.0011527395725900943,-0.0007617782627097069,52.8
50,17255.5,642.1980460882187,159.23626708984375,112.84618377685547,86.3895492553711,285.6585388183594,113.37448120117188,43.0,37.0,236.0,149.0,17255.5,2777348.333333333,1974804.1666666665,515142217.75,343622880.2916666,245116159.5833333,105142093682.6,67259477731.666664,45276802482.36667,32339647511.25,68115834.0074575,25769496.67766601,19109871.925251722,300612647.21746826,8645513.781563759,-74092948.98874235,-86704820.89946365,0.2287667921477068,0.08654676517012502,0.06418043854846925,0.007685787592114498,0.00022104054225545718,-0.0018943403521838173,-0.0022167890899265005,52.8
51,16646.5,615.8305150270462,178.3580780029297,126.93087768554688,85.1256103515625,268.9408264160156,107.47599029541016,63.0,68.0,231.0,124.0,16646.5,2968005.333333333,2111615.5,592817466.9166666,393960773.4583333,280947297.0833333,128452764893.3,81490601303.23334,54557234943.6,38971655089.450005,63633815.17635429,17468053.309993863,13087986.126660734,64430459.67385864,62487129.92387962,33779539.92137194,12939687.296104431,0.22963712025418279,0.06303745025245794,0.047230979876401895,0.0018021207697654278,0.0017477658121465057,0.0009448141576758534,0.0003619232168855813,52.6
52,16537.5,612.5168067216873,179.07635498046875,127.64727020263672,86.34679412841797,263.9020690917969,108.35833740234375,64.0,68.0,226.0,127.0,16537.5,2942525.0,2098872.833333333,585097651.0833333,391156115.0416666,279870068.5833333,125765539515.20001,80609348753.96666,54376134920.566666,38999382263.65,61532821.11356759,17702704.07240492,13489589.64125058,-238281778.73112488,51412953.07413483,85212902.94653177,55312708.13277435,0.2249920187158143,0.06472914867055936,0.04932408347459461,-0.006775107497970402,0.0014618334885707813,0.0024228733760138744,0.0015727159063483075,52.6
53,16314.0,599.1858534812927,180.22512817382812,132.24588012695312,86.78980255126953,255.71583557128906,111.95120239257812,67.0,64.0,221.0,136.0,16314.0,2913961.833333333,2151938.0,575415232.5,403264129.8333333,299133363.0,122450175896.25,82608778795.71666,58393548958.25,43483079706.4,54931380.218318045,18890879.882391393,15276727.236606538,47704605.295791626,-41246369.56045723,-20525297.19640255,-5064870.01726532,0.20639520115567456,0.07097922786279556,0.05739967170801816,0.0014033279074739699,-0.001213345779244519,-0.0006037933274222043,-0.0001489934441105964,52.6
54,17788.5,647.0853482484818,175.80345153808594,131.6746826171875,90.54853057861328,274.49383544921875,106.94572448730469,51.0,60.0,246.0,134.0,17788.5,3123212.833333333,2354351.6666666665,623586237.0833333,433810435.7916666,326729308.25,136229553131.05,89512790967.66667,62617475758.26666,47166725420.0,75228680.10562146,20445546.143126547,15125082.467269003,326981434.1717529,-199825654.58836937,-160002940.24546766,-80384659.984581,0.2377413836219489,0.06461302288101804,0.04779903127525314,0.007747735288457742,-0.004734814010205419,-0.003791225729793732,-0.0019046924434433748,58.1
55,18127.5,660.3157962560654,172.8469696044922,127.75875091552734,85.01101684570312,295.6827392578125,105.3210678100586,50.0,66.0,250.0,126.0,18127.5,3140583.0,2320900.1666666665,629003922.0833333,423094444.4583333,311156558.5833333,138619962949.4,87845711543.03333,59274828473.96667,43410039846.850006,84899021.79984128,20999306.787363827,14007057.348559618,227803314.0027771,36833351.6912384,-10102568.409556866,-14661416.15083313,0.2583609416591601,0.06390416003336158,0.04262565633535353,0.0051489094377977695,0.0008325234116059868,-0.00022834263872619,-0.0003313836952766414,58.1
56,16225.0,618.1320307254791,166.0792999267578,98.2772216796875,81.51841735839844,277.8095703125,79.25740814208984,48.0,46.0,235.0,106.0,16225.0,2680700.5,1592102.0,510826972.0,251187283.5,165359694.8333333,106895798783.05,46325082662.71667,24957554727.183334,18024484288.4,67920644.06778121,-11860397.698828965,9132343.313826382,53029705.72906494,118592943.62608624,-35597249.72650027,6071655.253692627,0.2580075320534612,-0.045053635480747534,0.03469068046401174,0.0015814572387870581,0.003536690739427315,-0.0010615847756822378,0.0001810695160450212,50.7
57,16297.0,611.445739030838,160.76248168945312,79.53751373291016,87.3197021484375,264.94879150390625,101.2146987915039,42.0,27.0,235.0,113.0,16297.0,2639584.6666666665,1285821.1666666665,492745617.5,219784740.8333333,111250732.0,100823035263.40001,42839415539.48333,19931901373.216667,10350777651.45,65218636.30703336,11523475.83923763,9800399.260966599,-112351695.80162048,229295577.0578537,94508930.56034875,26689313.974939346,0.24555929766386092,0.043387853441279337,0.03690017601746216,-0.0033136792482831657,0.006762799528734521,0.0027874281713400305,0.0007871694791846196,50.7
58,16430.0,622.4406867027283,155.876953125,80.19427490234375,88.84295654296875,261.0085144042969,67.57870483398438,33.0,12.0,231.0,144.0,16430.0,2517759.0,1317592.0,445044666.6666666,180577925.0833333,122292191.66666666,86432620259.70001,29348986969.866665,15191539733.4,12535165274.6,59219323.87415296,-21331942.009058654,16628851.528869942,83552321.8955841,196831493.2327242,-127308344.94910336,60953656.23601532,0.21937559803557302,-0.07902331923684668,0.06160091014451446,0.002414707965455143,0.005688538197124706,-0.0036792810498035744,0.0017615941232687602,50.7
59,17331.5,612.5411919355392,168.57957458496094,78.29383087158203,91.90581512451172,260.0397033691406,64.5367202758789,56.0,8.0,222.0,149.0,17331.5,2892308.5,1357966.3333333333,541889517.5833333,202839995.9583333,126651821.75,110323964179.55,34677369541.36667,17270661499.433334,13181202081.6,59216439.13240576,-23779602.380750597,20251766.217196867,128304354.84043884,155728074.703228,-138814984.52851868,84162389.77783966,0.19713783619472472,-0.07916483036796956,0.0674202878402192,0.0032445242052735173,0.003938007470156557,-0.0035103140335147427,0.0021282746883179078,60.5
